DESC_PROVINCIA;CENTRO_EXAMEN;CODIGO_AUTOESCUELA;NOMBRE_AUTOESCUELA;CODIGO_SECCION;MES;ANYO;TIPO_EXAMEN;NOMBRE_PERMISO;NUM_APTOS;NUM_APTOS_1conv;NUM_APTOS_2conv;NUM_APTOS_3o4conv;NUM_APTOS_5_o_mas_conv;NUM_NO_APTOS
Alicante/Alacant;Alcoy/Alcoi;A 0728;CASTALLA;01;11;2018;PRUEBA DESTREZA;AM ;2;2;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0728;CASTALLA;01;11;2018;PRUEBA TEÓRICA;B  ;5;3;0;2;0;2
Alicante/Alacant;Alcoy/Alcoi;A 0728;CASTALLA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;3;0;0;0;2
Alicante/Alacant;Alcoy/Alcoi;A 0728;CASTALLA;01;11;2018;PRUEBA DESTREZA;A2 ;1;1;0;0;0;2
Alicante/Alacant;Alcoy/Alcoi;A 0564;EL PASO;01;11;2018;PRUEBA TEÓRICA;B  ;3;1;0;2;0;4
Alicante/Alacant;Alcoy/Alcoi;A 0759;ENTENZA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;2;0;0;0;3
Alicante/Alacant;Alcoy/Alcoi;A 0759;ENTENZA;01;11;2018;PRUEBA TEÓRICA;B  ;0;0;0;0;0;1
Alicante/Alacant;Alcoy/Alcoi;A 0567;IBENSE;01;11;2018;PRUEBA TEÓRICA;B  ;2;1;0;0;1;2
Alicante/Alacant;Alcoy/Alcoi;A 0567;IBENSE;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;1;1;0;1;6
Alicante/Alacant;Alcoy/Alcoi;A 0440;IBI;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;10;4;4;1;1;13
Alicante/Alacant;Alcoy/Alcoi;A 0440;IBI;01;11;2018;PRUEBA TEÓRICA;B  ;8;6;2;0;0;2
Alicante/Alacant;Alcoy/Alcoi;A 0775;JORDA;01;11;2018;PRUEBA DESTREZA;EC ;1;1;0;0;0;2
Alicante/Alacant;Alcoy/Alcoi;A 0775;JORDA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;3;3;0;0;0;1
Alicante/Alacant;Alcoy/Alcoi;A 0775;JORDA;01;11;2018;PRUEBA TEÓRICA;A1 ;3;1;2;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0775;JORDA;01;11;2018;PRUEBA DESTREZA;A1 ;1;1;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0775;JORDA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;10;1;3;5;1;23
Alicante/Alacant;Alcoy/Alcoi;A 0775;JORDA;01;11;2018;PRUEBA DESTREZA;C  ;2;1;1;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0775;JORDA;01;11;2018;PRUEBA DESTREZA;EB ;1;1;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0775;JORDA;01;11;2018;PRUEBA ESPECÍFICO;C  ;1;1;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0775;JORDA;01;11;2018;PRUEBA ESPECÍFICO;A2 ;2;2;0;0;0;1
Alicante/Alacant;Alcoy/Alcoi;A 0050;JORDA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;0;2;0;0;6
Alicante/Alacant;Alcoy/Alcoi;A 0775;JORDA;01;11;2018;PRUEBA DESTREZA;A2 ;0;0;0;0;0;1
Alicante/Alacant;Alcoy/Alcoi;A 0775;JORDA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;1;1;0;0;0;1
Alicante/Alacant;Alcoy/Alcoi;A 0775;JORDA;01;11;2018;PRUEBA TEÓRICA;B  ;4;3;1;0;0;6
Alicante/Alacant;Alcoy/Alcoi;A 0775;JORDA;01;11;2018;PRUEBA ESPECÍFICO;D  ;1;1;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0775;JORDA;01;11;2018;PRUEBA ESPECÍFICO;EB ;1;1;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0775;JORDA;01;11;2018;PRUEBA ESPECÍFICO;A1 ;1;1;0;0;0;1
Alicante/Alacant;Alcoy/Alcoi;A 0775;JORDA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A1 ;0;0;0;0;0;1
Alicante/Alacant;Alcoy/Alcoi;A 0775;JORDA;01;11;2018;PRUEBA ESPECÍFICO;EC ;5;5;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0775;JORDA;01;11;2018;PRUEBA DESTREZA;B96;0;0;0;0;0;1
Alicante/Alacant;Alcoy/Alcoi;A 0050;JORDA;01;11;2018;PRUEBA DESTREZA;A1 ;0;0;0;0;0;2
Alicante/Alacant;Alcoy/Alcoi;A 0050;JORDA;08;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;0;0;0;0;0;2
Alicante/Alacant;Alcoy/Alcoi;A 0610;LA CONTESTANA;01;11;2018;PRUEBA DESTREZA;C  ;0;0;0;0;0;2
Alicante/Alacant;Alcoy/Alcoi;A 0610;LA CONTESTANA;01;11;2018;PRUEBA DESTREZA;A2 ;1;0;1;0;0;2
Alicante/Alacant;Alcoy/Alcoi;A 0610;LA CONTESTANA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;6;1;1;1;3;5
Alicante/Alacant;Alcoy/Alcoi;A 0610;LA CONTESTANA;01;11;2018;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0610;LA CONTESTANA;01;11;2018;PRUEBA TEÓRICA;B  ;3;2;0;1;0;2
Alicante/Alacant;Alcoy/Alcoi;A 0610;LA CONTESTANA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;1;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0235;LA MONTAÑA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;6;1;4;1;0;5
Alicante/Alacant;Alcoy/Alcoi;A 0235;LA MONTAÑA;01;11;2018;PRUEBA DESTREZA;AM ;1;1;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0235;LA MONTAÑA;01;11;2018;PRUEBA TEÓRICA;B  ;0;0;0;0;0;1
Alicante/Alacant;Alcoy/Alcoi;A 0235;LA MONTAÑA;01;11;2018;PRUEBA ESPECÍFICO;A2 ;1;0;0;1;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0235;LA MONTAÑA;01;11;2018;PRUEBA ESPECÍFICO;AM ;1;0;0;1;0;1
Alicante/Alacant;Alcoy/Alcoi;A 0235;LA MONTAÑA;02;11;2018;PRUEBA TEÓRICA;B  ;1;0;1;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0235;LA MONTAÑA;02;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;0;3;2;0;10
Alicante/Alacant;Alcoy/Alcoi;A 0718;LLORENS;01;11;2018;PRUEBA ESPECÍFICO;AM ;2;1;1;0;0;2
Alicante/Alacant;Alcoy/Alcoi;A 0718;LLORENS;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;2;1;1;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0718;LLORENS;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;8;2;3;3;0;4
Alicante/Alacant;Alcoy/Alcoi;A 0718;LLORENS;01;11;2018;PRUEBA ESPECÍFICO;A1 ;4;4;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0718;LLORENS;01;11;2018;PRUEBA ESPECÍFICO;A2 ;3;3;0;0;0;1
Alicante/Alacant;Alcoy/Alcoi;A 0718;LLORENS;01;11;2018;PRUEBA TEÓRICA;B  ;1;1;0;0;0;2
Alicante/Alacant;Alcoy/Alcoi;A 0718;LLORENS;01;11;2018;PRUEBA DESTREZA;A2 ;1;0;1;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0718;LLORENS;01;11;2018;PRUEBA DESTREZA;A1 ;0;0;0;0;0;2
Alicante/Alacant;Alcoy/Alcoi;A 0718;LLORENS;01;11;2018;PRUEBA TEÓRICA;A1 ;3;3;0;0;0;1
Alicante/Alacant;Alcoy/Alcoi;A 0484;MADEL;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;4;2;2;0;0;2
Alicante/Alacant;Alcoy/Alcoi;A 0484;MADEL;01;11;2018;PRUEBA TEÓRICA;B  ;5;4;1;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0484;MADEL;01;11;2018;PRUEBA DESTREZA;A2 ;1;0;1;0;0;1
Alicante/Alacant;Alcoy/Alcoi;A 0484;MADEL;01;11;2018;PRUEBA TEÓRICA;A1 ;1;1;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0484;MADEL;01;11;2018;PRUEBA ESPECÍFICO;A1 ;1;1;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0484;MADEL;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;1;1;2;0;5
Alicante/Alacant;Alcoy/Alcoi;A 0484;MADEL;02;11;2018;PRUEBA TEÓRICA;B  ;2;1;1;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0484;MADEL;02;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;0;1;1;0;7
Alicante/Alacant;Alcoy/Alcoi;A 0484;MADEL;03;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;0;0;1;0;6
Alicante/Alacant;Alcoy/Alcoi;A 0382;MONJE;01;11;2018;PRUEBA DESTREZA;A1 ;0;0;0;0;0;1
Alicante/Alacant;Alcoy/Alcoi;A 0382;MONJE;01;11;2018;PRUEBA DESTREZA;D  ;1;1;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0382;MONJE;01;11;2018;PRUEBA DESTREZA;C  ;4;2;2;0;0;4
Alicante/Alacant;Alcoy/Alcoi;A 0382;MONJE;01;11;2018;PRUEBA ESPECÍFICO;C  ;5;4;1;0;0;1
Alicante/Alacant;Alcoy/Alcoi;A 0382;MONJE;01;11;2018;PRUEBA ESPECÍFICO;D  ;1;1;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0382;MONJE;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;3;0;0;1;16
Alicante/Alacant;Alcoy/Alcoi;A 0382;MONJE;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;1;1;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0382;MONJE;01;11;2018;PRUEBA ESPECÍFICO;AM ;3;3;0;0;0;1
Alicante/Alacant;Alcoy/Alcoi;A 0382;MONJE;01;11;2018;PRUEBA DESTREZA;B96;0;0;0;0;0;1
Alicante/Alacant;Alcoy/Alcoi;A 0382;MONJE;01;11;2018;PRUEBA DESTREZA;AM ;0;0;0;0;0;2
Alicante/Alacant;Alcoy/Alcoi;A 0382;MONJE;01;11;2018;PRUEBA TEÓRICA;B  ;3;3;0;0;0;2
Alicante/Alacant;Alcoy/Alcoi;A 0382;MONJE;01;11;2018;PRUEBA ESPECÍFICO;EB ;1;1;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0382;MONJE;01;11;2018;PRUEBA DESTREZA;EB ;1;0;1;0;0;1
Alicante/Alacant;Alcoy/Alcoi;A 0382;MONJE;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;3;2;0;1;0;4
Alicante/Alacant;Alcoy/Alcoi;A 0259;MURO;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;0;0;0;0;0;3
Alicante/Alacant;Alcoy/Alcoi;A 0259;MURO;01;11;2018;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0259;MURO;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A1 ;0;0;0;0;0;1
Alicante/Alacant;Alcoy/Alcoi;A 0259;MURO;01;11;2018;PRUEBA DESTREZA;AM ;0;0;0;0;0;1
Alicante/Alacant;Alcoy/Alcoi;A 0778;NORTE;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;6;1;4;0;1;2
Alicante/Alacant;Alcoy/Alcoi;A 0778;NORTE;01;11;2018;PRUEBA TEÓRICA;B  ;3;0;3;0;0;2
Alicante/Alacant;Alcoy/Alcoi;A 0732;RAMON;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;7;4;3;0;0;6
Alicante/Alacant;Alcoy/Alcoi;A 0732;RAMON;01;11;2018;PRUEBA TEÓRICA;B  ;4;4;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0240;SANTA ROSA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;4;1;0;3;0;3
Alicante/Alacant;Alcoy/Alcoi;A 0240;SANTA ROSA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;3;2;1;0;0;4
Alicante/Alacant;Alcoy/Alcoi;A 0240;SANTA ROSA;01;11;2018;PRUEBA TEÓRICA;A1 ;0;0;0;0;0;1
Alicante/Alacant;Alcoy/Alcoi;A 0240;SANTA ROSA;01;11;2018;PRUEBA DESTREZA;EC ;1;0;0;1;0;3
Alicante/Alacant;Alcoy/Alcoi;A 0240;SANTA ROSA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;9;3;3;2;1;8
Alicante/Alacant;Alcoy/Alcoi;A 0240;SANTA ROSA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;2;1;1;0;0;3
Alicante/Alacant;Alcoy/Alcoi;A 0240;SANTA ROSA;01;11;2018;PRUEBA TEÓRICA;B  ;4;3;0;0;1;1
Alicante/Alacant;Alcoy/Alcoi;A 0240;SANTA ROSA;01;11;2018;PRUEBA DESTREZA;A1 ;2;2;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0240;SANTA ROSA;01;11;2018;PRUEBA DESTREZA;C  ;7;6;1;0;0;1
Alicante/Alacant;Alcoy/Alcoi;A 0240;SANTA ROSA;01;11;2018;PRUEBA ESPECÍFICO;A2 ;3;3;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0240;SANTA ROSA;01;11;2018;PRUEBA ESPECÍFICO;C  ;3;3;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0645;SILVESTRE;01;11;2018;PRUEBA ESPECÍFICO;A2 ;2;2;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0645;SILVESTRE;01;11;2018;PRUEBA TEÓRICA;B  ;5;3;1;1;0;1
Alicante/Alacant;Alcoy/Alcoi;A 0645;SILVESTRE;01;11;2018;PRUEBA DESTREZA;AM ;2;0;1;1;0;1
Alicante/Alacant;Alcoy/Alcoi;A 0645;SILVESTRE;01;11;2018;PRUEBA TEÓRICA;A1 ;2;2;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0645;SILVESTRE;01;11;2018;PRUEBA ESPECÍFICO;AM ;1;1;0;0;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0645;SILVESTRE;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;6;3;1;1;1;3
Alicante/Alacant;Alcoy/Alcoi;A 0645;SILVESTRE;01;11;2018;PRUEBA ESPECÍFICO;A1 ;3;2;0;1;0;0
Alicante/Alacant;Alcoy/Alcoi;A 0776;VALLES;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;0;1;1;2;2
Alicante/Alacant;Alcoy/Alcoi;A 0776;VALLES;01;11;2018;PRUEBA TEÓRICA;B  ;2;1;0;1;0;1
Alicante/Alacant;Alicante/Alacant;A 0709;5 MARCHA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;3;0;1;1;14
Alicante/Alacant;Alicante/Alacant;A 0709;5 MARCHA;01;11;2018;PRUEBA TEÓRICA;B  ;14;11;1;2;0;3
Alicante/Alacant;Alicante/Alacant;A 0755;ACTUAL;01;11;2018;PRUEBA ESPECÍFICO;A1 ;2;0;1;1;0;1
Alicante/Alacant;Alicante/Alacant;A 0755;ACTUAL;01;11;2018;PRUEBA DESTREZA;AM ;0;0;0;0;0;1
Alicante/Alacant;Alicante/Alacant;A 0755;ACTUAL;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;11;4;2;1;4;10
Alicante/Alacant;Alicante/Alacant;A 0755;ACTUAL;01;11;2018;PRUEBA TEÓRICA;A2 ;0;0;0;0;0;1
Alicante/Alacant;Alicante/Alacant;A 0755;ACTUAL;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;0;1;0;0;1
Alicante/Alacant;Alicante/Alacant;A 0755;ACTUAL;01;11;2018;PRUEBA ESPECÍFICO;A2 ;0;0;0;0;0;1
Alicante/Alacant;Alicante/Alacant;A 0755;ACTUAL;01;11;2018;PRUEBA TEÓRICA;A1 ;2;0;2;0;0;1
Alicante/Alacant;Alicante/Alacant;A 0755;ACTUAL;01;11;2018;PRUEBA TEÓRICA;B  ;4;2;0;1;1;0
Alicante/Alacant;Alicante/Alacant;A 0755;ACTUAL;01;11;2018;PRUEBA ESPECÍFICO;AM ;0;0;0;0;0;1
Alicante/Alacant;Alicante/Alacant;A 0755;ACTUAL;02;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;0;0;1;0;4
Alicante/Alacant;Alicante/Alacant;A 0755;ACTUAL;02;11;2018;PRUEBA TEÓRICA;B  ;1;1;0;0;0;0
Alicante/Alacant;Alicante/Alacant;A 0763;AGUILERA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;8;3;1;4;0;10
Alicante/Alacant;Alicante/Alacant;A 0763;AGUILERA;01;11;2018;PRUEBA TEÓRICA;B  ;3;3;0;0;0;2
Alicante/Alacant;Alicante/Alacant;A 0701;AKU;01;11;2018;PRUEBA TEÓRICA;B  ;5;2;2;1;0;6
Alicante/Alacant;Alicante/Alacant;A 0701;AKU;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;2;1;0;2;6
Alicante/Alacant;Alicante/Alacant;A 0701;AKU;02;11;2018;PRUEBA TEÓRICA;B  ;4;2;2;0;0;3
Alicante/Alacant;Alicante/Alacant;A 0701;AKU;02;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;0;0;0;0;0;4
Alicante/Alacant;Alicante/Alacant;A 0436;ALGAR;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;7;3;1;1;2;7
Alicante/Alacant;Alicante/Alacant;A 0436;ALGAR;01;11;2018;PRUEBA TEÓRICA;A1 ;0;0;0;0;0;1
Alicante/Alacant;Alicante/Alacant;A 0436;ALGAR;01;11;2018;PRUEBA TEÓRICA;B  ;5;3;1;1;0;6
Alicante/Alacant;Alicante/Alacant;A 0436;ALGAR;01;11;2018;PRUEBA ESPECÍFICO;A1 ;0;0;0;0;0;1
Alicante/Alacant;Alicante/Alacant;A 0627;ALIMAR;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;2;2;0;1;11
Alicante/Alacant;Alicante/Alacant;A 0627;ALIMAR;01;11;2018;PRUEBA TEÓRICA;B  ;15;9;6;0;0;2
Alicante/Alacant;Alicante/Alacant;A 0627;ALIMAR;02;11;2018;PRUEBA DESTREZA;D  ;1;0;0;1;0;2
Alicante/Alacant;Alicante/Alacant;A 0627;ALIMAR;02;11;2018;PRUEBA TEÓRICA;A1 ;1;0;0;1;0;0
Alicante/Alacant;Alicante/Alacant;A 0627;ALIMAR;02;11;2018;PRUEBA ESPECÍFICO;AM ;2;2;0;0;0;0
Alicante/Alacant;Alicante/Alacant;A 0627;ALIMAR;02;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;0;1;0;0;1
Alicante/Alacant;Alicante/Alacant;A 0627;ALIMAR;02;11;2018;PRUEBA ESPECÍFICO;A1 ;1;0;0;1;0;0
Alicante/Alacant;Alicante/Alacant;A 0627;ALIMAR;02;11;2018;PRUEBA ESPECÍFICO;C  ;2;2;0;0;0;0
Alicante/Alacant;Alicante/Alacant;A 0627;ALIMAR;02;11;2018;PRUEBA DESTREZA;AM ;1;0;1;0;0;4
Alicante/Alacant;Alicante/Alacant;A 0627;ALIMAR;02;11;2018;PRUEBA ESPECÍFICO;D  ;1;1;0;0;0;0
Alicante/Alacant;Alicante/Alacant;A 0627;ALIMAR;02;11;2018;PRUEBA DESTREZA;A2 ;1;0;0;1;0;2
Alicante/Alacant;Alicante/Alacant;A 0627;ALIMAR;02;11;2018;PRUEBA TEÓRICA;B  ;1;1;0;0;0;3
Alicante/Alacant;Alicante/Alacant;A 0627;ALIMAR;02;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;0;1;0;1;7
Alicante/Alacant;Alicante/Alacant;A 0627;ALIMAR;02;11;2018;PRUEBA ESPECÍFICO;A2 ;4;4;0;0;0;0
Alicante/Alacant;Alicante/Alacant;A 0627;ALIMAR;03;11;2018;PRUEBA TEÓRICA;B  ;15;9;4;2;0;4
Alicante/Alacant;Alicante/Alacant;A 0627;ALIMAR;03;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;9;4;2;2;1;14
Alicante/Alacant;Alicante/Alacant;A 0798;ALLON AUTOESCUELA;01;11;2018;PRUEBA TEÓRICA;B  ;1;1;0;0;0;0
Alicante/Alacant;Alicante/Alacant;A 0452;ALTEA;01;11;2018;PRUEBA TEÓRICA;B  ;14;4;7;2;1;11
Alicante/Alacant;Alicante/Alacant;A 0452;ALTEA;01;11;2018;PRUEBA ESPECÍFICO;AM ;3;2;0;1;0;0
Alicante/Alacant;Alicante/Alacant;A 0452;ALTEA;01;11;2018;PRUEBA DESTREZA;AM ;4;1;2;1;0;2
Alicante/Alacant;Alicante/Alacant;A 0452;ALTEA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;3;2;0;1;0;1
Alicante/Alacant;Alicante/Alacant;A 0452;ALTEA;01;11;2018;PRUEBA TEÓRICA;A1 ;2;1;1;0;0;1
Alicante/Alacant;Alicante/Alacant;A 0452;ALTEA;01;11;2018;PRUEBA DESTREZA;A1 ;3;2;0;1;0;3
Alicante/Alacant;Alicante/Alacant;A 0452;ALTEA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A1 ;1;0;1;0;0;0
Alicante/Alacant;Alicante/Alacant;A 0452;ALTEA;01;11;2018;PRUEBA ESPECÍFICO;A1 ;2;1;1;0;0;1
Alicante/Alacant;Alicante/Alacant;A 0452;ALTEA;01;11;2018;PRUEBA ESPECÍFICO;A2 ;2;1;1;0;0;0
Alicante/Alacant;Alicante/Alacant;A 0452;ALTEA;01;11;2018;PRUEBA DESTREZA;A2 ;2;1;0;0;1;0
Alicante/Alacant;Alicante/Alacant;A 0452;ALTEA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;27;7;7;12;1;42
Alicante/Alacant;Alicante/Alacant;A 0531;ANDREU SL;02;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;3;0;0;2;1;11
Alicante/Alacant;Alicante/Alacant;A 0531;ANDREU SL;02;11;2018;PRUEBA DESTREZA;A2 ;2;1;1;0;0;2
Alicante/Alacant;Alicante/Alacant;A 0531;ANDREU SL;02;11;2018;PRUEBA TEÓRICA;B  ;4;2;1;1;0;2
Alicante/Alacant;Alicante/Alacant;A 0531;ANDREU SL;02;11;2018;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Alicante/Alacant;Alicante/Alacant;A 0531;ANDREU SL;02;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;4;3;1;0;0;1
Alicante/Alacant;Alicante/Alacant;A 0800;ARENA BLANCA;01;11;2018;PRUEBA TEÓRICA;B  ;2;2;0;0;0;1
Alicante/Alacant;Alicante/Alacant;A 0800;ARENA BLANCA;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;0;0;2;0;15
Alicante/Alacant;Alicante/Alacant;A 0720;ARENAL;01;11;2018;PRUEBA ESPECÍFICO;A1 ;1;0;1;0;0;3
Alicante/Alacant;Alicante/Alacant;A 0720;ARENAL;01;11;2018;PRUEBA ESPECÍFICO;AM ;5;5;0;0;0;1
Alicante/Alacant;Alicante/Alacant;A 0720;ARENAL;01;11;2018;PRUEBA DESTREZA;A1 ;1;0;1;0;0;1
Alicante/Alacant;Alicante/Alacant;A 0720;ARENAL;01;11;2018;PRUEBA ESPECÍFICO;A2 ;5;5;0;0;0;0
Alicante/Alacant;Alicante/Alacant;A 0720;ARENAL;01;11;2018;PRUEBA TEÓRICA;A1 ;1;1;0;0;0;2
Alicante/Alacant;Alicante/Alacant;A 0720;ARENAL;01;11;2018;PRUEBA DESTREZA;A2 ;3;3;0;0;0;1
Alicante/Alacant;Alicante/Alacant;A 0720;ARENAL;01;11;2018;PRUEBA DESTREZA;AM ;8;5;2;1;0;2
Alicante/Alacant;Alicante/Alacant;A 0742;ARES FORMACION;01;11;2018;PRUEBA DESTREZA;C  ;2;2;0;0;0;0
Alicante/Alacant;Alicante/Alacant;A 0742;ARES FORMACION;01;11;2018;PRUEBA ESPECÍFICO;AM ;1;1;0;0;0;0
Alicante/Alacant;Alicante/Alacant;A 0742;ARES FORMACION;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;3;2;1;0;0;1
Alicante/Alacant;Alicante/Alacant;A 0742;ARES FORMACION;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;11;4;4;1;2;10
Alicante/Alacant;Alicante/Alacant;A 0742;ARES FORMACION;01;11;2018;PRUEBA ESPECÍFICO;C  ;1;1;0;0;0;0
Alicante/Alacant;Alicante/Alacant;A 0742;ARES FORMACION;01;11;2018;PRUEBA ESPECÍFICO;A2 ;4;4;0;0;0;0
Alicante/Alacant;Alicante/Alacant;A 0742;ARES FORMACION;01;11;2018;PRUEBA TEÓRICA;B  ;12;3;6;2;1;9
Alicante/Alacant;Alicante/Alacant;A 0742;ARES FORMACION;01;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;1;1;0;0;0;3
Alicante/Alacant;Alicante/Alacant;A 0742;ARES FORMACION;01;11;2018;PRUEBA DESTREZA;A2 ;3;1;1;1;0;1
Alicante/Alacant;Alicante/Alacant;A 0742;ARES FORMACION;02;11;2018;PRUEBA DESTREZA;A2 ;1;1;0;0;0;1
Alicante/Alacant;Alicante/Alacant;A 0742;ARES FORMACION;02;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;0;0;1;1;1
Alicante/Alacant;Alicante/Alacant;A 0742;ARES FORMACION;02;11;2018;PRUEBA ESPECÍFICO;A2 ;2;2;0;0;0;0
Alicante/Alacant;Alicante/Alacant;A 0742;ARES FORMACION;02;11;2018;PRUEBA TEÓRICA;B  ;1;0;1;0;0;0
Alicante/Alacant;Alicante/Alacant;A 0742;ARES FORMACION;02;11;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;1;0;0;0;0
