DESC_PROVINCIA;CENTRO_EXAMEN;CODIGO_AUTOESCUELA;NOMBRE_AUTOESCUELA;CODIGO_SECCION;MES;ANYO;TIPO_EXAMEN;NOMBRE_PERMISO;NUM_APTOS;NUM_APTOS_1conv;NUM_APTOS_2conv;NUM_APTOS_3o4conv;NUM_APTOS_5_o_mas_conv;NUM_NO_APTOS
Cantabria;Torrelavega;S 0054;AE BUENO C B;01;8 ;2018;PRUEBA DESTREZA;AM ;2;1;0;1;0;0
Cantabria;Torrelavega;S 0054;AE BUENO C B;01;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;3;3;0;0;0;1
Cantabria;Torrelavega;S 0054;AE BUENO C B;01;8 ;2018;PRUEBA TEÓRICA;A1 ;2;2;0;0;0;1
Cantabria;Torrelavega;S 0054;AE BUENO C B;01;8 ;2018;PRUEBA ESPECÍFICO;A2 ;3;3;0;0;0;0
Cantabria;Torrelavega;S 0054;AE BUENO C B;01;8 ;2018;PRUEBA DESTREZA;A2 ;1;1;0;0;0;6
Cantabria;Torrelavega;S 0054;AE BUENO C B;01;8 ;2018;PRUEBA TEÓRICA;A2 ;2;2;0;0;0;0
Cantabria;Torrelavega;S 0131;AE RENEDO;01;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;4;1;0;0;2
Cantabria;Torrelavega;S 0131;AE RENEDO;01;8 ;2018;PRUEBA TEÓRICA;B  ;5;4;1;0;0;1
Cantabria;Torrelavega;S 0022;AUT RAMOS SC;02;8 ;2018;PRUEBA DESTREZA;A2 ;0;0;0;0;0;4
Cantabria;Torrelavega;S 0022;AUT RAMOS SC;02;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;2;2;0;0;0;0
Cantabria;Torrelavega;S 0022;AUT RAMOS SC;02;8 ;2018;PRUEBA ESPECÍFICO;A2 ;3;2;1;0;0;1
Cantabria;Torrelavega;S 0022;AUT RAMOS SC;02;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A1 ;3;2;1;0;0;0
Cantabria;Torrelavega;S 0022;AUT RAMOS SC;02;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;8;6;1;0;1;6
Cantabria;Torrelavega;S 0022;AUT RAMOS SC;02;8 ;2018;PRUEBA TEÓRICA;B  ;25;21;4;0;0;11
Cantabria;Torrelavega;S 0061;BAHIA;02;8 ;2018;PRUEBA TEÓRICA;B  ;24;20;1;2;1;7
Cantabria;Torrelavega;S 0061;BAHIA;02;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;13;8;1;4;0;4
Cantabria;Torrelavega;S 0061;BAHIA;02;8 ;2018;PRUEBA ESPECÍFICO;AM ;0;0;0;0;0;4
Cantabria;Torrelavega;S 0061;BAHIA;02;8 ;2018;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Cantabria;Torrelavega;S 0061;BAHIA;02;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;3;3;0;0;0;0
Cantabria;Torrelavega;S 0061;BAHIA;08;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;6;1;5;0;0;7
Cantabria;Torrelavega;S 0061;BAHIA;08;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;1;0;0;0;0
Cantabria;Torrelavega;S 0061;BAHIA;08;8 ;2018;PRUEBA DESTREZA;A2 ;1;1;0;0;0;0
Cantabria;Torrelavega;S 0061;BAHIA;08;8 ;2018;PRUEBA TEÓRICA;B  ;17;15;2;0;0;11
Cantabria;Torrelavega;S 0061;BAHIA;08;8 ;2018;PRUEBA ESPECÍFICO;A2 ;2;2;0;0;0;0
Cantabria;Torrelavega;S 0061;BAHIA;11;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;1;0;0;1;1
Cantabria;Torrelavega;S 0061;BAHIA;11;8 ;2018;PRUEBA TEÓRICA;A1 ;1;1;0;0;0;0
Cantabria;Torrelavega;S 0061;BAHIA;11;8 ;2018;PRUEBA ESPECÍFICO;A2 ;2;2;0;0;0;0
Cantabria;Torrelavega;S 0061;BAHIA;11;8 ;2018;PRUEBA ESPECÍFICO;A1 ;1;1;0;0;0;1
Cantabria;Torrelavega;S 0061;BAHIA;11;8 ;2018;PRUEBA TEÓRICA;B  ;10;8;0;2;0;7
Cantabria;Torrelavega;S 0061;BAHIA;13;8 ;2018;PRUEBA DESTREZA;A2 ;2;1;1;0;0;3
Cantabria;Torrelavega;S 0061;BAHIA;13;8 ;2018;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Cantabria;Torrelavega;S 0061;BAHIA;13;8 ;2018;PRUEBA TEÓRICA;A2 ;1;1;0;0;0;0
Cantabria;Torrelavega;S 0061;BAHIA;13;8 ;2018;PRUEBA ESPECÍFICO;AM ;1;0;1;0;0;0
Cantabria;Torrelavega;S 0061;BAHIA;13;8 ;2018;PRUEBA TEÓRICA;B  ;11;8;2;1;0;10
Cantabria;Torrelavega;S 0061;BAHIA;13;8 ;2018;PRUEBA DESTREZA;AM ;0;0;0;0;0;1
Cantabria;Torrelavega;S 0061;BAHIA;13;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;1;1;0;0;0;0
Cantabria;Torrelavega;S 0061;BAHIA;13;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;11;10;0;1;0;4
Cantabria;Torrelavega;S 0036;BARRIO;03;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;1;0;0;0;1
Cantabria;Torrelavega;S 0036;BARRIO;03;8 ;2018;PRUEBA TEÓRICA;B  ;4;4;0;0;0;0
Cantabria;Torrelavega;S 0145;CAMPOO;01;8 ;2018;PRUEBA DESTREZA;AM ;0;0;0;0;0;1
Cantabria;Torrelavega;S 0145;CAMPOO;01;8 ;2018;PRUEBA DESTREZA;A2 ;1;0;1;0;0;2
Cantabria;Torrelavega;S 0145;CAMPOO;01;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;2;0;1;2;4
Cantabria;Torrelavega;S 0145;CAMPOO;01;8 ;2018;PRUEBA TEÓRICA;B  ;3;2;1;0;0;6
Cantabria;Torrelavega;S 0122;DAMPER;01;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;2;1;1;0;1
Cantabria;Torrelavega;S 0122;DAMPER;01;8 ;2018;PRUEBA ESPECÍFICO;AM ;1;1;0;0;0;0
Cantabria;Torrelavega;S 0122;DAMPER;01;8 ;2018;PRUEBA DESTREZA;AM ;1;1;0;0;0;0
Cantabria;Torrelavega;S 0122;DAMPER;01;8 ;2018;PRUEBA TEÓRICA;B  ;8;7;0;0;1;9
Cantabria;Torrelavega;S 0122;DAMPER;02;8 ;2018;PRUEBA TEÓRICA;B  ;6;4;1;1;0;7
Cantabria;Torrelavega;S 0122;DAMPER;02;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;0;2;2;1;7
Cantabria;Torrelavega;S 0072;JAIME;01;8 ;2018;PRUEBA TEÓRICA;B  ;6;6;0;0;0;1
Cantabria;Torrelavega;S 0072;JAIME;01;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;0;0;0;0;0;4
Cantabria;Torrelavega;S 0149;LOS FORAMONTANOS;01;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;1;0;0;0;1;1
Cantabria;Torrelavega;S 0149;LOS FORAMONTANOS;01;8 ;2018;PRUEBA TEÓRICA;B  ;3;2;1;0;0;2
Cantabria;Torrelavega;S 0102;LUIS;01;8 ;2018;PRUEBA ESPECÍFICO;C  ;2;2;0;0;0;0
Cantabria;Torrelavega;S 0102;LUIS;01;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A1 ;1;1;0;0;0;0
Cantabria;Torrelavega;S 0102;LUIS;01;8 ;2018;PRUEBA ESPECÍFICO;EC ;1;0;1;0;0;0
Cantabria;Torrelavega;S 0102;LUIS;01;8 ;2018;PRUEBA TEÓRICA;A1 ;2;1;1;0;0;3
Cantabria;Torrelavega;S 0102;LUIS;01;8 ;2018;PRUEBA DESTREZA;B96;0;0;0;0;0;1
Cantabria;Torrelavega;S 0102;LUIS;01;8 ;2018;PRUEBA TEÓRICA;B  ;5;4;1;0;0;7
Cantabria;Torrelavega;S 0102;LUIS;01;8 ;2018;PRUEBA ESPECÍFICO;A1 ;3;0;3;0;0;3
Cantabria;Torrelavega;S 0102;LUIS;01;8 ;2018;PRUEBA DESTREZA;A2 ;0;0;0;0;0;4
Cantabria;Torrelavega;S 0102;LUIS;01;8 ;2018;PRUEBA DESTREZA;A1 ;0;0;0;0;0;1
Cantabria;Torrelavega;S 0102;LUIS;01;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;3;0;2;0;3
Cantabria;Torrelavega;S 0102;LUIS;01;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;0;0;0;0;0;1
Cantabria;Torrelavega;S 0102;LUIS;01;8 ;2018;PRUEBA DESTREZA;EC ;1;0;0;1;0;1
Cantabria;Torrelavega;S 0102;LUIS;01;8 ;2018;PRUEBA DESTREZA;C  ;1;0;1;0;0;1
Cantabria;Torrelavega;S 0083;NOVEL S L ESCUELA CONDUCTORES;01;8 ;2018;PRUEBA DESTREZA;A1 ;1;1;0;0;0;0
Cantabria;Torrelavega;S 0083;NOVEL S L ESCUELA CONDUCTORES;01;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;9;5;0;4;0;13
Cantabria;Torrelavega;S 0083;NOVEL S L ESCUELA CONDUCTORES;01;8 ;2018;PRUEBA DESTREZA;A2 ;1;0;0;1;0;1
Cantabria;Torrelavega;S 0083;NOVEL S L ESCUELA CONDUCTORES;01;8 ;2018;PRUEBA TEÓRICA;A1 ;0;0;0;0;0;2
Cantabria;Torrelavega;S 0083;NOVEL S L ESCUELA CONDUCTORES;01;8 ;2018;PRUEBA ESPECÍFICO;A1 ;0;0;0;0;0;2
Cantabria;Torrelavega;S 0083;NOVEL S L ESCUELA CONDUCTORES;01;8 ;2018;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Cantabria;Torrelavega;S 0083;NOVEL S L ESCUELA CONDUCTORES;01;8 ;2018;PRUEBA DESTREZA;AM ;1;1;0;0;0;2
Cantabria;Torrelavega;S 0083;NOVEL S L ESCUELA CONDUCTORES;01;8 ;2018;PRUEBA TEÓRICA;B  ;6;4;2;0;0;4
Cantabria;Torrelavega;S 0083;NOVEL S L ESCUELA CONDUCTORES;01;8 ;2018;PRUEBA ESPECÍFICO;AM ;1;0;1;0;0;0
Cantabria;Torrelavega;S 0083;NOVEL S L ESCUELA CONDUCTORES;01;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A1 ;1;1;0;0;0;1
Cantabria;Torrelavega;S 0031;PINEY;01;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;2;1;1;0;5
Cantabria;Torrelavega;S 0031;PINEY;01;8 ;2018;PRUEBA TEÓRICA;B  ;7;4;3;0;0;5
Cantabria;Torrelavega;S 0073;SAAVEDRA;01;8 ;2018;PRUEBA TEÓRICA;B  ;3;3;0;0;0;2
Cantabria;Torrelavega;S 0073;SAAVEDRA;01;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;6;5;0;1;0;3
Cantabria;Torrelavega;S 0010;SAN CRISTOBAL;01;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;2;2;1;0;3
Cantabria;Torrelavega;S 0010;SAN CRISTOBAL;01;8 ;2018;PRUEBA TEÓRICA;B  ;9;6;2;0;1;4
Cantabria;Torrelavega;S 0151;SANTA LUCIA;01;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;5;4;0;1;0;2
Cantabria;Torrelavega;S 0151;SANTA LUCIA;01;8 ;2018;PRUEBA TEÓRICA;B  ;12;11;0;1;0;5
Cantabria;Torrelavega;S 0130;SLALOM;01;8 ;2018;PRUEBA DESTREZA;A2 ;2;1;0;1;0;0
Cantabria;Torrelavega;S 0130;SLALOM;01;8 ;2018;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Cantabria;Torrelavega;S 0130;SLALOM;01;8 ;2018;PRUEBA TEÓRICA;B  ;7;7;0;0;0;0
Cantabria;Torrelavega;S 0130;SLALOM;01;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;3;0;1;0;3
Cantabria;Torrelavega;S 0130;SLALOM;01;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;2;2;0;0;0;0
Cantabria;Torrelavega;S 0079;TORRELAVEGA FORMACION SL;01;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;2;1;0;1;0;4
Cantabria;Torrelavega;S 0079;TORRELAVEGA FORMACION SL;01;8 ;2018;PRUEBA TEÓRICA;B  ;3;3;0;0;0;3
Cantabria;Torrelavega;S 0077;VIAL;02;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;2;1;0;1;0;3
Cantabria;Torrelavega;S 0077;VIAL;02;8 ;2018;PRUEBA TEÓRICA;B  ;17;14;3;0;0;7
Cantabria;Torrelavega;S 0077;VIAL;02;8 ;2018;PRUEBA DESTREZA;A2 ;6;5;1;0;0;7
Cantabria;Torrelavega;S 0077;VIAL;02;8 ;2018;PRUEBA ESPECÍFICO;AM ;2;1;1;0;0;0
Cantabria;Torrelavega;S 0077;VIAL;02;8 ;2018;PRUEBA TEÓRICA;A1 ;3;3;0;0;0;1
Cantabria;Torrelavega;S 0077;VIAL;02;8 ;2018;PRUEBA ESPECÍFICO;A1 ;3;2;1;0;0;1
Cantabria;Torrelavega;S 0077;VIAL;02;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;3;3;0;0;0;0
Cantabria;Torrelavega;S 0077;VIAL;02;8 ;2018;PRUEBA DESTREZA;A1 ;1;1;0;0;0;2
Cantabria;Torrelavega;S 0077;VIAL;02;8 ;2018;PRUEBA ESPECÍFICO;A2 ;6;5;1;0;0;0
Cantabria;Torrelavega;S 0077;VIAL;02;8 ;2018;PRUEBA DESTREZA;AM ;1;1;0;0;0;1
Cantabria;Torrelavega;S 0077;VIAL;02;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;8;7;1;0;0;6
Cantabria;Torrelavega;S 0095;VIAL BUENO S L;01;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;EC ;1;1;0;0;0;2
Cantabria;Torrelavega;S 0095;VIAL BUENO S L;01;8 ;2018;PRUEBA DESTREZA;D  ;1;1;0;0;0;0
Cantabria;Torrelavega;S 0095;VIAL BUENO S L;01;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;D  ;1;1;0;0;0;0
Cantabria;Torrelavega;S 0095;VIAL BUENO S L;01;8 ;2018;PRUEBA ESPECÍFICO;D  ;2;2;0;0;0;0
Cantabria;Torrelavega;S 0095;VIAL BUENO S L;01;8 ;2018;PRUEBA ESPECÍFICO;EC ;3;2;0;0;1;0
Cantabria;Torrelavega;S 0095;VIAL BUENO S L;01;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;0;0;0;0;0;3
Cantabria;Torrelavega;S 0095;VIAL BUENO S L;01;8 ;2018;PRUEBA DESTREZA;C  ;3;3;0;0;0;0
Cantabria;Torrelavega;S 0095;VIAL BUENO S L;01;8 ;2018;PRUEBA ESPECÍFICO;C  ;6;6;0;0;0;0
Cantabria;Torrelavega;S 0095;VIAL BUENO S L;01;8 ;2018;PRUEBA DESTREZA;EC ;3;1;2;0;0;7
Cantabria;Torrelavega;S 0027;VIRGEN DE LA BARQUERA;01;8 ;2018;PRUEBA DESTREZA;A1 ;1;1;0;0;0;0
Cantabria;Torrelavega;S 0027;VIRGEN DE LA BARQUERA;01;8 ;2018;PRUEBA ESPECÍFICO;C  ;1;0;1;0;0;0
Cantabria;Torrelavega;S 0027;VIRGEN DE LA BARQUERA;01;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;A2 ;2;2;0;0;0;0
Cantabria;Torrelavega;S 0027;VIRGEN DE LA BARQUERA;01;8 ;2018;PRUEBA TEÓRICA;B  ;5;4;1;0;0;1
Cantabria;Torrelavega;S 0027;VIRGEN DE LA BARQUERA;01;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;B  ;4;4;0;0;0;0
Cantabria;Torrelavega;S 0027;VIRGEN DE LA BARQUERA;01;8 ;2018;PRUEBA DESTREZA;A2 ;1;0;0;1;0;0
Cantabria;Torrelavega;S 0027;VIRGEN DE LA BARQUERA;01;8 ;2018;PRUEBA CONDUCCIÓN Y CIRCULACIÓN;C  ;1;1;0;0;0;0
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;T 0246;AE ALCANAR CB;02;8 ;2018;PRUEBA TEÓRICA;B  ;3;3;0;0;0;4
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0279;AE BENICASSIM;01;8 ;2018;PRUEBA TEÓRICA;B  ;13;11;0;1;1;3
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0272;AE M FOIX SCP;01;8 ;2018;PRUEBA TEÓRICA;B  ;4;4;0;0;0;2
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0263;AE ONDA;01;8 ;2018;PRUEBA TEÓRICA;B  ;10;9;1;0;0;1
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0270;AE PACO;01;8 ;2018;PRUEBA TEÓRICA;B  ;4;3;1;0;0;1
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0278;AE PAULO;01;8 ;2018;PRUEBA TEÓRICA;B  ;1;0;1;0;0;2
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0255;AE SEMAFOR GROGUET;01;8 ;2018;PRUEBA TEÓRICA;B  ;4;3;1;0;0;1
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0255;AE SEMAFOR GROGUET;02;8 ;2018;PRUEBA TEÓRICA;B  ;5;3;2;0;0;4
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0245;AE VADO;01;8 ;2018;PRUEBA TEÓRICA;B  ;1;1;0;0;0;0
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0235;ALBIOL;01;8 ;2018;PRUEBA TEÓRICA;B  ;1;1;0;0;0;1
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0280;ALCAIDE;01;8 ;2018;PRUEBA TEÓRICA;B  ;0;0;0;0;0;1
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0238;ALEJANDRO;01;8 ;2018;PRUEBA TEÓRICA;B  ;1;1;0;0;0;1
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0128;ALFREDO S L;01;8 ;2018;PRUEBA TEÓRICA;B  ;3;2;1;0;0;1
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0267;ALTO PALANCIA;01;8 ;2018;PRUEBA TEÓRICA;B  ;1;1;0;0;0;1
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0267;ALTO PALANCIA;02;8 ;2018;PRUEBA TEÓRICA;B  ;2;2;0;0;0;0
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0085;AULA 3;01;8 ;2018;PRUEBA TEÓRICA;B  ;7;5;1;1;0;3
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0250;AUTOESCOLA 2010;01;8 ;2018;PRUEBA TEÓRICA;B  ;4;2;1;0;1;4
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0283;AUTOSTOP;01;8 ;2018;PRUEBA TEÓRICA;B  ;2;1;1;0;0;2
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0225;BORRIOL;01;8 ;2018;PRUEBA TEÓRICA;B  ;0;0;0;0;0;2
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0056;CASTELLO;01;8 ;2018;PRUEBA TEÓRICA;B  ;8;5;1;0;2;0
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0180;CHALER;01;8 ;2018;PRUEBA TEÓRICA;B  ;8;8;0;0;0;4
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0180;CHALER;01;8 ;2018;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0180;CHALER;01;8 ;2018;PRUEBA ESPECÍFICO;AM ;4;3;1;0;0;0
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0180;CHALER;01;8 ;2018;PRUEBA ESPECÍFICO;A1 ;3;3;0;0;0;2
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0180;CHALER;01;8 ;2018;PRUEBA TEÓRICA;A1 ;5;4;1;0;0;1
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0180;CHALER;01;8 ;2018;PRUEBA ESPECÍFICO;C  ;2;2;0;0;0;0
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0164;DALMAU SL;01;8 ;2018;PRUEBA ESPECÍFICO;EC ;1;1;0;0;0;0
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0164;DALMAU SL;01;8 ;2018;PRUEBA ESPECÍFICO;A1 ;2;2;0;0;0;1
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0164;DALMAU SL;01;8 ;2018;PRUEBA TEÓRICA;A1 ;3;3;0;0;0;0
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0164;DALMAU SL;01;8 ;2018;PRUEBA TEÓRICA;B  ;2;2;0;0;0;1
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0164;DALMAU SL;01;8 ;2018;PRUEBA ESPECÍFICO;AM ;1;0;1;0;0;1
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0164;DALMAU SL;01;8 ;2018;PRUEBA ESPECÍFICO;A2 ;2;2;0;0;0;0
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0208;DRIVER VINAROZ SL;01;8 ;2018;PRUEBA TEÓRICA;B  ;5;4;0;1;0;2
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0265;ESTOP CARD;01;8 ;2018;PRUEBA TEÓRICA;B  ;9;7;2;0;0;2
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0178;FERNANDO;01;8 ;2018;PRUEBA ESPECÍFICO;A1 ;1;1;0;0;0;1
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0178;FERNANDO;01;8 ;2018;PRUEBA TEÓRICA;A1 ;0;0;0;0;0;2
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0178;FERNANDO;01;8 ;2018;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0178;FERNANDO;01;8 ;2018;PRUEBA ESPECÍFICO;AM ;2;1;0;1;0;0
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0178;FERNANDO;01;8 ;2018;PRUEBA TEÓRICA;B  ;6;2;4;0;0;4
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0176;GARCIA SORLI BENICARLO PEÑISCOLA VINAROS;01;8 ;2018;PRUEBA TEÓRICA;B  ;20;19;0;1;0;1
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0176;GARCIA SORLI BENICARLO PEÑISCOLA VINAROS;01;8 ;2018;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0176;GARCIA SORLI BENICARLO PEÑISCOLA VINAROS;01;8 ;2018;PRUEBA TEÓRICA;A1 ;4;4;0;0;0;1
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0176;GARCIA SORLI BENICARLO PEÑISCOLA VINAROS;01;8 ;2018;PRUEBA ESPECÍFICO;AM ;2;1;1;0;0;1
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0176;GARCIA SORLI BENICARLO PEÑISCOLA VINAROS;01;8 ;2018;PRUEBA ESPECÍFICO;C  ;1;1;0;0;0;0
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0176;GARCIA SORLI BENICARLO PEÑISCOLA VINAROS;01;8 ;2018;PRUEBA ESPECÍFICO;A1 ;5;5;0;0;0;0
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0176;GARCIA SORLI BENICARLO PEÑISCOLA VINAROS;03;8 ;2018;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0140;GIL S L;01;8 ;2018;PRUEBA TEÓRICA;B  ;1;1;0;0;0;5
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0083;GRAO;01;8 ;2018;PRUEBA TEÓRICA;B  ;4;4;0;0;0;1
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0125;JOAQUIN S L;01;8 ;2018;PRUEBA TEÓRICA;B  ;5;4;0;1;0;6
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0125;JOAQUIN S L;01;8 ;2018;PRUEBA ESPECÍFICO;A2 ;1;1;0;0;0;0
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0125;JOAQUIN S L;03;8 ;2018;PRUEBA ESPECÍFICO;A1 ;0;0;0;0;0;1
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0125;JOAQUIN S L;03;8 ;2018;PRUEBA TEÓRICA;A1 ;0;0;0;0;0;2
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0125;JOAQUIN S L;03;8 ;2018;PRUEBA TEÓRICA;B  ;4;4;0;0;0;2
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0125;JOAQUIN S L;03;8 ;2018;PRUEBA ESPECÍFICO;C  ;1;1;0;0;0;0
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0125;JOAQUIN S L;05;8 ;2018;PRUEBA ESPECÍFICO;C  ;0;0;0;0;0;1
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0125;JOAQUIN S L;05;8 ;2018;PRUEBA ESPECÍFICO;EC ;0;0;0;0;0;1
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0125;JOAQUIN S L;05;8 ;2018;PRUEBA TEÓRICA;B  ;5;3;2;0;0;2
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0214;JOSE;01;8 ;2018;PRUEBA ESPECÍFICO;A1 ;1;0;1;0;0;0
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0214;JOSE;01;8 ;2018;PRUEBA TEÓRICA;B  ;2;1;0;1;0;2
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0214;JOSE;02;8 ;2018;PRUEBA TEÓRICA;B  ;4;3;1;0;0;1
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;CS0214;JOSE;02;8 ;2018;PRUEBA ESPECÍFICO;EC ;2;2;0;0;0;0
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;T 0169;LA SENIA;02;8 ;2018;PRUEBA TEÓRICA;B  ;6;6;0;0;0;3
